referrer,views_total,views_unique
github.com,18,10
Google,12,12
naeder.by,5,2
htmlrev.com,4,4
tailawesome.com,4,3
lei.chat,3,2
discourse.gohugo.io,2,2
imnerd.org,2,2
Bing,2,1
funbeta.me,2,1
