url_path,views_total,views_unique
/wangchucheng/hugo-eureka,95,76
/wangchucheng/hugo-eureka/blob/main/README.zh.md,4,3
/wangchucheng/hugo-eureka/blob/main/exampleSite/config/_default/languages.yaml,3,2
/wangchucheng/hugo-eureka/blob/main/CONTRIBUTING.md,2,2
/wangchucheng/hugo-eureka/blob/main/_vendor/github.com/FortAwesome/Font-Awesome/js-packages/@fortawesome/free-brands-svg-icons/faFly.js,2,2
/wangchucheng/hugo-eureka/blob/main/_vendor/github.com/FortAwesome/Font-Awesome/js-packages/@fortawesome/free-brands-svg-icons/faUniregistry.js,2,2
/wangchucheng/hugo-eureka/blob/main/_vendor/github.com/FortAwesome/Font-Awesome/js-packages/@fortawesome/free-regular-svg-icons/faChartBar.js,2,2
/wangchucheng/hugo-eureka/blob/main/_vendor/github.com/FortAwesome/Font-Awesome/js-packages/@fortawesome/free-solid-svg-icons/faBong.js,2,2
/wangchucheng/hugo-eureka/blob/main/_vendor/github.com/FortAwesome/Font-Awesome/js-packages/@fortawesome/free-solid-svg-icons/faBullseye.js,2,2
/wangchucheng/hugo-eureka/blob/main/_vendor/github.com/FortAwesome/Font-Awesome/js-packages/@fortawesome/free-solid-svg-icons/faCodeBranch.js,2,2
