referrer,views_total,views_unique
github.com,79,25
Google,10,10
claude.ai,7,1
gohugothemes.com,4,3
link.zhihu.com,2,2
boazsobrado.com,2,1
kagi.com,2,1
xuanzhichen.github.io,2,1
htmlrev.com,1,1
tailawesome.com,1,1
