referrer,views_total,views_unique
github.com,57,24
Google,22,9
Bing,4,2
gohugothemes.com,2,2
htmlrev.com,2,2
link.zhihu.com,2,2
claude.ai,2,1
kagi.com,2,1
xuanzhichen.github.io,2,1
naeder.by,1,1
