url_path,views_total,views_unique
/wangchucheng/hugo-eureka,40,34
/wangchucheng/hugo-eureka/pulls,9,5
/wangchucheng/hugo-eureka/discussions,5,5
/wangchucheng/hugo-eureka/commit/37032ccfd86d6aee006a4f4a58716a45a21ef451,4,3
/wangchucheng/hugo-eureka/issues,3,3
/wangchucheng/hugo-eureka/blob/main/README.md,2,1
/wangchucheng/hugo-eureka/blob/839ba2d294fff92d30f71911b2fe9899f83ba205/data/eureka.yaml,1,1
/wangchucheng/hugo-eureka/blob/main/.prettierrc,1,1
/wangchucheng/hugo-eureka/blob/main/LICENSE,1,1
/wangchucheng/hugo-eureka/blob/main/README.zh.md,1,1
