referrer,views_total,views_unique
gohugothemes.com,18,2
Google,15,14
github.com,13,12
doubao.com,7,2
naeder.by,5,2
htmlrev.com,4,4
tailawesome.com,4,3
lei.chat,3,2
imnerd.org,2,2
link.zhihu.com,2,1
