referrer,views_total,views_unique
github.com,67,26
Google,63,14
wangchucheng.com,13,5
tailawesome.com,12,7
template0.com,8,3
davidbosman.fr,8,1
link.zhihu.com,6,4
chatgpt.com,4,4
naeder.by,3,3
statichunt.com,2,1
