referrer,views_total,views_unique
wangchucheng.com,36,5
github.com,34,27
Google,22,17
link.zhihu.com,17,12
chatgpt.com,10,7
template0.com,3,3
jinjie.li,3,2
blog.coderqs.com,3,1
tailawesome.com,2,2
DuckDuckGo,2,2
